delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_status,delivery_cost
18080,delhivery,electronics,truck,express,west,clear,162.1,3.39,Delivered,870.67
18081,ecom express,clothing,scooter,express,north,stormy,81.5,34.77,Delayed,561.81
18082,delhivery,cosmetics,bike,standard,east,stormy,26.9,11.57,Delivered,169.21
18083,blue dart,electronics,bike,two day,east,foggy,216.3,39.16,Delivered,1198.98
18084,blue dart,documents,ev van,same day,central,rainy,58.2,39.69,Delivered,510.07
18085,xpressbees,cosmetics,scooter,two day,central,stormy,90.8,47.26,Delivered,595.78
18086,dhl,electronics,truck,same day,north,cold,286.7,35.7,Delayed,1632.7206
18087,xpressbees,cosmetics,van,two day,east,cold,181.2,12.39,Delivered,943.17
18088,shadowfax,electronics,van,express,central,stormy,69.1,16.67,Delayed,445.51
18089,delhivery,electronics,ev van,standard,west,foggy,86.4,38.94,Delivered,548.82
18090,ekart,clothing,ev bike,two day,east,cold,67.9,24.64,Delivered,413.42
18091,delhivery,fragile items,truck,two day,west,rainy,261,37.95,Delivered,1418.85
18092,delhivery,electronics,scooter,two day,north,rainy,240.3,45.11,Delivered,1336.83
18093,fedex,electronics,ev van,two day,east,rainy,164.9,34.47,Delivered,927.91
18094,ekart,automobile parts,bike,express,central,hot,39.6,4.45,Delivered,261.35
18095,delhivery,pharmacy,truck,same day,east,rainy,221.8,31.81,Delayed,1304.43
18096,dhl,pharmacy,truck,same day,central,foggy,254.8,30.54,Delayed,1465.62
18097,fedex,electronics,ev van,two day,west,clear,158.7,7.35,Delivered,815.55
18098,ecom express,groceries,bike,standard,central,foggy,64.1,23.25,Delivered,390.25
18099,shadowfax,pharmacy,scooter,two day,north,foggy,208.7,14.72,Delivered,1087.66
18100,dhl,furniture,bike,two day,central,hot,98.7,37.27,Delivered,605.31
18101,fedex,furniture,scooter,express,south,clear,275.1,3.9,Delivered,1437.2
18102,delhivery,clothing,ev van,same day,south,rainy,249.2,5.35,Delayed,1362.05
18103,dhl,automobile parts,bike,express,north,hot,122.5,28.28,Delayed,747.34
18104,shadowfax,cosmetics,ev bike,express,south,clear,13,37.68,Delayed,228.04
18105,delhivery,documents,ev van,standard,west,foggy,284.4,33.98,Delivered,1523.94
18106,ecom express,automobile parts,bike,express,south,clear,286.4,40.14,Delayed,1602.42
18107,fedex,documents,van,express,north,stormy,146.2,12.78,Delayed,819.34
18108,amazon logistics,clothing,ev van,same day,south,stormy,3.6,27.15,Delivered,195.45
18109,ekart,automobile parts,ev bike,express,north,stormy,217.1,36.75,Delayed,1245.75
18110,amazon logistics,clothing,bike,express,central,hot,84.9,9.47,Delayed,502.91
18111,dhl,electronics,ev van,express,west,rainy,225.1,20.11,Delayed,1235.83
18112,ecom express,pharmacy,ev bike,same day,east,cold,9.7,27.08,Delivered,229.74
18113,fedex,documents,scooter,two day,central,cold,185.4,48.26,Delivered,1071.78
18114,shadowfax,clothing,van,two day,south,hot,281.9,45.99,Delivered,1547.47
18115,blue dart,electronics,scooter,express,central,cold,156.3,1.63,Delivered,836.39
18116,ecom express,clothing,truck,express,west,stormy,283.9,18.41,Delayed,1524.73
18117,blue dart,automobile parts,ev bike,same day,south,cold,216.8,31.2,Delivered,1277.6
18118,delhivery,cosmetics,ev bike,standard,west,stormy,179.3,41.45,Delivered,1020.85
18119,dhl,fragile items,ev van,same day,central,hot,254,46.32,Delayed,1508.96
18120,amazon logistics,pharmacy,bike,same day,south,foggy,276.2,2.57,Delayed,1488.71
18121,ecom express,furniture,ev van,standard,south,hot,257.8,49.14,Delivered,1436.42
18122,amazon logistics,clothing,ev van,same day,central,foggy,275.5,29.48,Delayed,1565.94
18123,fedex,automobile parts,van,standard,south,foggy,20.1,11.76,Delivered,135.78
18124,ecom express,fragile items,bike,same day,east,hot,64.5,40.17,Delivered,543.01
18125,fedex,furniture,scooter,express,north,clear,80.9,4.04,Delayed,466.62
18126,fedex,electronics,ev van,standard,west,foggy,288,35.66,Delivered,1546.98
18127,blue dart,cosmetics,bike,same day,central,cold,273.7,49.22,Delayed,1616.16
18128,amazon logistics,documents,bike,same day,north,rainy,243.4,48.07,Delayed,1461.21
18129,ekart,clothing,bike,express,south,stormy,239.3,1.31,Delayed,1250.43
18130,blue dart,cosmetics,scooter,standard,west,cold,134.3,22.4,Delivered,738.7
18131,dhl,fragile items,ev bike,two day,east,cold,30.8,13.07,Delivered,193.21
18132,shadowfax,pharmacy,bike,express,east,cold,200.1,41.08,Delivered,1173.74
18133,ekart,electronics,ev van,two day,south,rainy,157.1,46.5,Delivered,925
18134,dhl,pharmacy,van,express,west,hot,121.8,28.25,Delayed,743.75
18135,ekart,automobile parts,truck,same day,east,hot,109.6,4.37,Delivered,661.11
18136,shadowfax,cosmetics,truck,two day,north,stormy,49.3,39.68,Delivered,365.54
18137,xpressbees,documents,ev bike,same day,north,hot,122.2,16.04,Delivered,759.12
18138,xpressbees,pharmacy,truck,two day,south,foggy,277.1,39.36,Delivered,1503.58
18139,blue dart,documents,bike,standard,west,hot,60,3.43,Delivered,310.29
18140,dhl,fragile items,ev bike,two day,north,hot,180.1,16.7,Delivered,950.6
18141,shadowfax,fragile items,bike,same day,central,cold,187.6,45.33,Delivered,1173.99
18142,blue dart,pharmacy,truck,two day,central,hot,115.2,7.2,Delivered,597.6
18143,delhivery,clothing,ev van,same day,north,stormy,81.6,45.28,Delayed,643.84
18144,ekart,groceries,truck,standard,east,stormy,47.6,44.05,Delivered,370.15
18145,xpressbees,clothing,van,same day,south,stormy,125.4,10.82,Delayed,759.46
18146,shadowfax,cosmetics,scooter,same day,north,foggy,151.5,17.72,Delayed,910.66
18147,blue dart,cosmetics,ev bike,two day,east,cold,11.9,11.97,Delivered,95.6674
18148,xpressbees,documents,truck,same day,west,clear,277.3,45.36,Delivered,1622.58
18149,blue dart,fragile items,ev bike,two day,east,cold,3.6,46.79,Delivered,147.87
18150,xpressbees,cosmetics,ev van,two day,central,stormy,15.4,1.05,Delivered,95.6674
18151,shadowfax,automobile parts,truck,standard,west,rainy,200.9,41.18,Delivered,1128.04
18152,blue dart,documents,van,two day,west,stormy,236.7,41.17,Delivered,1307.01
18153,dhl,clothing,truck,same day,central,clear,137.8,17.15,Delivered,840.45
18154,amazon logistics,furniture,van,standard,central,stormy,97.4,45.79,Delivered,624.37
18155,dhl,documents,scooter,standard,east,cold,214.8,27.94,Delivered,1157.82
18156,xpressbees,cosmetics,van,express,central,clear,261.3,22.1,Delayed,1422.8
18157,xpressbees,groceries,van,same day,south,foggy,95,8.66,Delivered,600.98
18158,delhivery,pharmacy,scooter,two day,central,stormy,184.8,5.35,Delivered,940.05
18159,ecom express,clothing,scooter,two day,west,stormy,269.6,49.52,Delivered,1497.79
18160,dhl,electronics,truck,standard,south,hot,199.4,14.98,Delivered,1041.94
18161,amazon logistics,automobile parts,bike,two day,north,hot,25.4,28.25,Delivered,211.75
18162,fedex,furniture,bike,standard,south,stormy,48.9,10.82,Delivered,276.96
18163,shadowfax,clothing,ev bike,same day,east,cold,241.3,1.3,Delivered,1310.4
18164,dhl,fragile items,ev van,two day,north,foggy,143.7,12.18,Delivered,755.04
18165,amazon logistics,clothing,scooter,express,east,rainy,70.4,39.14,Delayed,519.42
18166,blue dart,automobile parts,bike,two day,central,cold,26,26.79,Delivered,210.37
18167,ecom express,groceries,van,same day,south,hot,24.1,45.2,Delivered,356.1
18168,blue dart,furniture,scooter,express,central,stormy,154.8,30.53,Delayed,915.59
18169,amazon logistics,documents,ev van,two day,east,foggy,221,40.68,Delivered,1227.04
18170,delhivery,electronics,bike,standard,south,hot,125.2,36.92,Delivered,736.76
18171,delhivery,groceries,truck,two day,central,clear,120.2,4.08,Delivered,613.24
18172,delhivery,groceries,van,express,west,rainy,3.6,20.63,Delayed,121.39
18173,fedex,furniture,van,same day,west,cold,110.2,25.23,Delivered,726.69
18174,ekart,furniture,ev bike,standard,south,rainy,57,31.22,Delivered,378.66
18175,shadowfax,pharmacy,scooter,two day,east,clear,119.9,40.39,Delivered,720.67
18176,amazon logistics,electronics,ev van,standard,central,cold,14.2,24.75,Delivered,145.25
18177,delhivery,groceries,ev van,same day,north,foggy,167.4,29.95,Delivered,1026.85
18178,fedex,fragile items,van,standard,north,cold,174,43.03,Delivered,999.09
18179,xpressbees,automobile parts,van,two day,west,clear,253.2,5.31,Delivered,1281.93
18180,dhl,furniture,scooter,two day,west,clear,50.7,10.85,Delivered,286.05
18181,ecom express,groceries,ev bike,two day,south,stormy,182.8,29.7,Delivered,1003.1
18182,shadowfax,groceries,ev bike,express,east,cold,253.6,21.91,Delivered,1383.73
18183,delhivery,fragile items,van,standard,north,foggy,275,40.03,Delivered,1495.09
18184,fedex,groceries,ev bike,standard,south,hot,53.4,23.02,Delivered,336.06
18185,dhl,automobile parts,van,standard,north,clear,188.9,49.52,Delivered,1093.06
18186,blue dart,electronics,ev bike,same day,central,rainy,46.5,22.35,Delivered,399.55
18187,ecom express,pharmacy,ev bike,express,south,stormy,59.1,4.96,Delayed,360.38
18188,ekart,furniture,van,standard,east,rainy,215.2,23.67,Delivered,1147.01
18189,delhivery,furniture,truck,two day,south,rainy,251.9,39.5,Delivered,1378
18190,ekart,furniture,truck,two day,east,stormy,109.5,2.83,Delivered,555.99
18191,amazon logistics,clothing,bike,express,east,rainy,239.1,19.99,Delayed,1305.47
18192,shadowfax,groceries,bike,standard,north,clear,205.5,21.82,Delivered,1092.96
18193,amazon logistics,groceries,scooter,express,west,rainy,108.6,47.62,Delayed,735.86
18194,fedex,pharmacy,scooter,standard,east,hot,84.6,4.8,Delivered,437.4
18195,blue dart,pharmacy,scooter,standard,east,stormy,218.8,7.78,Delivered,1117.34
18196,dhl,groceries,ev van,express,north,hot,252.7,24.43,Delivered,1386.79
18197,blue dart,furniture,truck,standard,north,clear,28,44.87,Delivered,274.61
18198,shadowfax,pharmacy,bike,standard,east,stormy,141.8,22.2,Delivered,775.6
18199,ekart,electronics,ev van,two day,north,cold,83,41.44,Delivered,539.32
18200,ecom express,fragile items,scooter,standard,east,hot,35,12.91,Delivered,213.73
18201,dhl,automobile parts,ev van,two day,west,stormy,55.4,8.99,Delivered,303.97
18202,ekart,groceries,scooter,two day,south,hot,243.9,42.98,Delivered,1348.44
18203,ecom express,cosmetics,bike,express,south,clear,204.9,20.7,Delivered,1136.6
18204,fedex,groceries,bike,two day,central,stormy,290.3,40.08,Delivered,1571.74
18205,blue dart,electronics,van,same day,east,clear,100.1,43.03,Delivered,729.59
18206,fedex,fragile items,ev van,two day,south,foggy,273.8,18.27,Delivered,1423.81
18207,ekart,documents,truck,two day,central,rainy,27.2,1.14,Delivered,139.42
18208,xpressbees,groceries,bike,same day,west,stormy,262.1,39.85,Delayed,1530.05
18209,shadowfax,pharmacy,scooter,same day,east,hot,16,17.76,Delivered,233.28
18210,xpressbees,groceries,van,standard,central,cold,54.1,37.26,Delivered,382.28
18211,ecom express,documents,truck,express,west,cold,241.2,27.03,Delivered,1337.09
18212,xpressbees,fragile items,ev van,two day,central,clear,280.6,35.2,Delivered,1508.6
18213,dhl,groceries,bike,two day,west,clear,177.8,25.59,Delivered,965.77
18214,blue dart,pharmacy,bike,same day,west,rainy,258.3,21.07,Delayed,1454.71
18215,fedex,pharmacy,ev bike,express,west,hot,37.8,24.79,Delivered,313.37
18216,fedex,automobile parts,bike,express,north,stormy,259.3,37.48,Delayed,1458.94
18217,ekart,furniture,ev bike,express,north,stormy,86,16.66,Delayed,529.98
18218,amazon logistics,furniture,van,same day,east,cold,282,43.45,Delayed,1632.7206
18219,ecom express,automobile parts,van,express,west,foggy,128.7,18.94,Delayed,750.32
18220,dhl,furniture,bike,same day,west,foggy,234.3,40.17,Delayed,1392.01
18221,xpressbees,documents,ev bike,same day,central,hot,209.4,10.91,Delivered,1179.73
18222,ecom express,electronics,scooter,same day,west,foggy,6,3.01,Delivered,139.03
18223,delhivery,documents,bike,standard,north,rainy,65.4,2.7,Delivered,335.1
18224,dhl,clothing,truck,two day,east,cold,170.7,21.54,Delivered,918.12
18225,xpressbees,documents,bike,express,west,cold,67.8,49.52,Delayed,537.92
18226,fedex,furniture,scooter,two day,central,rainy,237.2,46.86,Delivered,1326.58
18227,amazon logistics,furniture,scooter,express,west,clear,246.2,36.85,Delayed,1391.55
18228,fedex,clothing,truck,two day,east,rainy,7.3,2.07,Delivered,95.6674
18229,delhivery,furniture,ev bike,standard,north,foggy,181.3,49.52,Delivered,1056.05
18230,dhl,furniture,ev van,two day,central,foggy,297.1,29.94,Delivered,1577.82
18231,dhl,electronics,ev van,standard,east,cold,160.1,20.7,Delivered,862.6
18232,amazon logistics,documents,scooter,same day,central,stormy,254.1,30.75,Delayed,1462.75
18233,blue dart,cosmetics,scooter,same day,north,hot,34.1,18.64,Delivered,326.42
18234,blue dart,electronics,scooter,express,west,clear,219.1,30.31,Delayed,1236.43
18235,blue dart,documents,scooter,two day,south,clear,62.7,4.5,Delivered,327
18236,shadowfax,furniture,bike,same day,north,foggy,85.4,22.05,Delivered,593.15
18237,ecom express,clothing,truck,two day,central,clear,149.2,39.74,Delivered,865.22
18238,shadowfax,pharmacy,bike,same day,west,stormy,281.9,12.03,Delayed,1545.59
18239,amazon logistics,cosmetics,bike,same day,central,rainy,204.7,12.33,Delayed,1160.49
18240,amazon logistics,groceries,van,standard,west,clear,277,10.68,Delivered,1417.04
18241,shadowfax,documents,ev bike,standard,east,clear,221.8,19.36,Delivered,1167.08
18242,shadowfax,cosmetics,van,same day,west,foggy,226.2,36.37,Delivered,1340.11
18243,ekart,clothing,van,express,north,rainy,257.2,13.93,Delayed,1377.79
18244,ecom express,clothing,scooter,express,south,rainy,99,22.19,Delayed,611.57
18245,amazon logistics,electronics,ev bike,same day,south,rainy,237.5,22.71,Delayed,1355.63
18246,amazon logistics,electronics,scooter,express,south,clear,253.1,23.8,Delivered,1386.9
18247,ecom express,fragile items,ev van,two day,south,clear,222.5,22.04,Delivered,1178.62
18248,dhl,automobile parts,bike,same day,west,cold,205,3.02,Delivered,1134.06
18249,blue dart,furniture,ev bike,same day,west,clear,57.3,27.99,Delivered,470.47
18250,amazon logistics,automobile parts,ev bike,two day,west,foggy,287.5,15.8,Delivered,1484.9
18251,fedex,cosmetics,van,standard,east,rainy,86,41.27,Delivered,553.81
18252,ecom express,groceries,van,standard,central,foggy,125.4,2.02,Delivered,633.06
18253,xpressbees,cosmetics,ev van,two day,east,hot,21.9,19.17,Delivered,167.01
18254,ekart,groceries,ev bike,two day,south,stormy,7.5,10.64,Delivered,95.6674
18255,dhl,automobile parts,bike,same day,central,hot,51.5,24.41,Delivered,430.73
18256,shadowfax,fragile items,truck,standard,south,clear,186.8,13.91,Delivered,975.73
18257,dhl,fragile items,ev bike,express,central,stormy,89.1,17.84,Delayed,549.02
18258,ekart,furniture,van,same day,west,stormy,263.9,4.16,Delayed,1431.98
18259,blue dart,furniture,ev bike,standard,central,clear,7,6.44,Delivered,95.6674
18260,shadowfax,clothing,truck,two day,central,rainy,59.6,13.13,Delivered,337.39
18261,delhivery,pharmacy,scooter,express,north,stormy,25.4,34.02,Delayed,279.06
18262,delhivery,clothing,bike,two day,south,stormy,31.6,17.84,Delivered,211.52
18263,delhivery,furniture,bike,same day,east,rainy,72.2,25.47,Delivered,537.41
18264,xpressbees,clothing,ev bike,express,south,clear,259.6,2.42,Delayed,1355.26
18265,delhivery,furniture,ev bike,standard,north,clear,256.8,36.22,Delivered,1392.66
18266,dhl,fragile items,van,two day,central,hot,98.9,29.62,Delivered,583.36
18267,blue dart,documents,van,same day,north,clear,23.6,39.12,Delivered,335.36
18268,shadowfax,pharmacy,truck,two day,south,cold,205.2,0.89,Delivered,1028.67
18269,delhivery,documents,ev van,standard,central,clear,209.2,34.12,Delivered,1148.36
18270,delhivery,documents,truck,standard,east,cold,277.3,35.48,Delivered,1492.94
18271,dhl,clothing,truck,standard,south,stormy,275.8,18.59,Delivered,1434.77
18272,xpressbees,clothing,truck,express,central,cold,78.3,36.39,Delayed,550.67
18273,delhivery,groceries,bike,express,west,foggy,265.5,45.97,Delayed,1515.41
18274,fedex,clothing,ev bike,two day,central,stormy,159.8,13.55,Delivered,839.65
18275,amazon logistics,automobile parts,ev van,two day,south,foggy,274.5,17.03,Delivered,1423.59
18276,shadowfax,cosmetics,bike,standard,south,clear,203,3.52,Delivered,1025.56
18277,xpressbees,clothing,bike,same day,east,hot,139.9,39.17,Delivered,917.01
18278,ekart,fragile items,van,same day,central,clear,173.9,36.2,Delivered,1078.1
18279,ecom express,groceries,ev bike,standard,east,foggy,71.3,7.41,Delivered,378.73
18280,blue dart,furniture,bike,express,central,clear,171.1,40.69,Delivered,1027.57
18281,shadowfax,cosmetics,ev bike,same day,central,stormy,82,39.28,Delayed,627.84
18282,dhl,cosmetics,scooter,same day,central,cold,133.1,28.04,Delivered,849.62
18283,delhivery,electronics,scooter,standard,central,rainy,89.9,46.39,Delivered,588.67
18284,ecom express,documents,scooter,express,east,hot,133.6,21.63,Delayed,782.89
18285,xpressbees,groceries,truck,express,central,rainy,258,21.44,Delayed,1404.32
18286,ekart,pharmacy,truck,standard,west,rainy,170.5,24.14,Delivered,924.92
18287,delhivery,fragile items,van,standard,central,cold,15.7,25.37,Delivered,154.61
18288,xpressbees,groceries,truck,express,south,rainy,209.6,12.26,Delayed,1134.78
18289,fedex,furniture,ev bike,two day,north,stormy,198.8,39.8,Delivered,1113.4
18290,delhivery,electronics,ev bike,two day,east,clear,27.8,14.56,Delivered,182.68
18291,ecom express,furniture,ev bike,standard,south,clear,94.3,1.25,Delivered,475.25
18292,xpressbees,furniture,truck,same day,west,cold,76.8,32.5,Delivered,581.5
18293,fedex,pharmacy,scooter,same day,west,foggy,138.6,44.84,Delayed,927.52
18294,ekart,fragile items,ev bike,express,east,rainy,115.2,44.03,Delayed,758.09
18295,ekart,pharmacy,ev bike,standard,west,cold,248.5,4.06,Delivered,1254.68
18296,fedex,electronics,ev van,same day,east,cold,117.8,40.15,Delivered,809.45
18297,delhivery,fragile items,ev bike,standard,west,rainy,36.4,15.23,Delivered,227.69
18298,dhl,furniture,bike,standard,east,hot,85.9,8.71,Delivered,455.63
18299,blue dart,furniture,truck,express,south,rainy,42.8,40.93,Delayed,386.79
18300,blue dart,fragile items,ev bike,standard,north,hot,98.3,6.31,Delivered,510.43
18301,blue dart,pharmacy,ev van,two day,north,rainy,255.6,24.24,Delivered,1350.72
18302,dhl,fragile items,scooter,same day,central,stormy,160.3,3.03,Delayed,910.59
18303,dhl,fragile items,ev van,two day,west,cold,108.2,29.37,Delivered,629.11
18304,dhl,furniture,scooter,standard,central,rainy,269.1,5.1,Delivered,1360.8
18305,xpressbees,automobile parts,van,standard,west,rainy,138.1,2.25,Delivered,697.25
18306,fedex,clothing,ev van,standard,east,rainy,219.9,39.13,Delivered,1216.89
18307,blue dart,fragile items,bike,standard,central,foggy,61.5,41.84,Delivered,433.02
18308,ecom express,fragile items,scooter,same day,west,cold,111.2,31.5,Delivered,750.5
18309,xpressbees,electronics,ev van,standard,south,cold,152.6,19.29,Delivered,820.87
18310,fedex,clothing,ev van,two day,central,stormy,154.2,48.09,Delivered,915.27
18311,delhivery,electronics,bike,same day,north,foggy,240.6,26.25,Delayed,1381.75
18312,ecom express,documents,ev bike,express,east,hot,174.2,20.09,Delivered,981.27
18313,xpressbees,automobile parts,truck,express,north,cold,269.4,40.27,Delayed,1517.81
18314,fedex,clothing,ev van,express,west,stormy,275.2,32.81,Delayed,1524.43
18315,blue dart,electronics,van,same day,south,stormy,130.6,45.42,Delayed,889.26
18316,delhivery,furniture,truck,same day,north,foggy,205.3,41.92,Delivered,1252.26
18317,ekart,groceries,scooter,express,central,cold,235.6,39.4,Delayed,1346.2
18318,ekart,pharmacy,truck,two day,central,hot,110,33.8,Delivered,651.4
18319,blue dart,pharmacy,van,two day,south,stormy,85.7,42.79,Delivered,556.87
18320,dhl,fragile items,van,express,north,cold,263.7,41.95,Delivered,1494.35
18321,delhivery,groceries,scooter,express,south,stormy,178.5,23.51,Delayed,1013.03
18322,ekart,furniture,van,two day,central,rainy,57.5,23.32,Delivered,357.46
18323,amazon logistics,electronics,scooter,same day,central,hot,173.9,33.2,Delivered,1069.1
18324,amazon logistics,automobile parts,ev van,two day,east,clear,67.4,14.09,Delivered,379.27
18325,delhivery,clothing,van,standard,east,rainy,139.6,45.69,Delivered,835.07
18326,xpressbees,pharmacy,van,standard,west,clear,204.3,32.24,Delivered,1118.22
18327,ecom express,fragile items,ev van,same day,south,clear,249.3,6.57,Delivered,1366.21
18328,shadowfax,pharmacy,van,standard,east,cold,121.5,44.39,Delivered,740.67
18329,dhl,pharmacy,ev bike,same day,north,clear,30.7,15.97,Delivered,301.41
18330,fedex,clothing,ev van,same day,east,hot,232.8,40.57,Delivered,1385.71
18331,blue dart,cosmetics,ev van,express,west,cold,199.7,9.68,Delivered,1077.54
18332,dhl,clothing,van,standard,central,hot,186.8,44.84,Delivered,1068.52
18333,ecom express,cosmetics,truck,express,central,rainy,93.3,3.01,Delayed,525.53
18334,shadowfax,pharmacy,ev bike,express,south,clear,14.3,11.13,Delivered,154.89
18335,dhl,furniture,truck,express,south,foggy,179.2,17.63,Delayed,998.89
18336,blue dart,cosmetics,scooter,two day,south,foggy,233.4,45.78,Delivered,1304.34
18337,ecom express,cosmetics,truck,same day,south,hot,91.8,35.02,Delivered,664.06
18338,blue dart,clothing,bike,same day,central,clear,205.6,9.12,Delivered,1155.36
18339,xpressbees,groceries,ev van,standard,north,hot,39.6,49.21,Delivered,345.63
18340,ekart,furniture,truck,same day,south,hot,219.3,13.86,Delayed,1238.08
18341,ekart,clothing,scooter,same day,west,rainy,256.4,29.82,Delayed,1471.46
18342,blue dart,groceries,van,same day,north,foggy,117.4,3.05,Delivered,696.15
18343,dhl,electronics,bike,express,south,hot,41.5,42.02,Delivered,383.56
18344,xpressbees,groceries,ev bike,same day,north,cold,146.2,42.61,Delivered,958.83
18345,dhl,clothing,truck,express,south,foggy,175.7,24.34,Delayed,1001.52
18346,delhivery,clothing,bike,two day,south,hot,35.6,22.71,Delivered,246.13
18347,ekart,fragile items,van,express,west,stormy,59.2,40.47,Delayed,467.41
18348,blue dart,clothing,bike,two day,central,clear,20.3,7.59,Delivered,124.27
18349,dhl,clothing,van,two day,central,hot,254.1,38.55,Delivered,1386.15
18350,ecom express,documents,ev van,two day,west,rainy,114.6,43.74,Delivered,704.22
18351,ecom express,electronics,truck,same day,west,clear,167.6,31.54,Delivered,1032.62
18352,ecom express,fragile items,van,express,north,clear,207.8,12.99,Delivered,1127.97
18353,blue dart,automobile parts,truck,same day,west,foggy,76.7,14.37,Delivered,526.61
18354,fedex,fragile items,truck,two day,east,rainy,229.9,24.1,Delivered,1221.8
18355,delhivery,fragile items,bike,two day,central,foggy,50.3,40.2,Delivered,372.1
18356,fedex,electronics,scooter,two day,west,cold,296.7,9.08,Delivered,1510.74
18357,shadowfax,furniture,ev bike,same day,west,clear,141,1.13,Delivered,808.39
18358,xpressbees,electronics,ev van,express,central,cold,148.8,48.71,Delayed,940.13
18359,dhl,documents,bike,express,north,rainy,167.2,20.56,Delayed,947.68
18360,delhivery,furniture,ev van,express,east,rainy,87.9,36.45,Delayed,598.85
18361,fedex,cosmetics,bike,two day,central,clear,137.1,30.07,Delivered,775.71
18362,dhl,documents,truck,express,south,rainy,13.1,38.17,Delayed,230.01
18363,shadowfax,documents,ev bike,express,west,cold,250.7,4.39,Delayed,1316.67
18364,delhivery,fragile items,scooter,express,central,rainy,282.5,38.71,Delayed,1578.63
18365,shadowfax,documents,ev van,express,central,hot,112.8,43.92,Delivered,745.76
18366,dhl,furniture,ev van,standard,south,stormy,253.5,3.33,Delivered,1277.49
18367,xpressbees,documents,van,standard,south,clear,194.2,24.46,Delivered,1044.38
18368,ecom express,fragile items,ev van,standard,central,foggy,91.1,42.37,Delivered,582.61
18369,ekart,furniture,bike,standard,south,clear,67,30.66,Delivered,426.98
18370,xpressbees,electronics,truck,standard,south,foggy,170.9,11.09,Delivered,887.77
18371,blue dart,clothing,scooter,two day,west,foggy,80.2,9.87,Delivered,430.61
18372,ecom express,automobile parts,truck,standard,east,clear,205.5,13.87,Delivered,1069.11
18373,fedex,automobile parts,scooter,standard,north,stormy,79.2,29.33,Delivered,483.99
18374,xpressbees,cosmetics,van,same day,north,rainy,257.1,36.94,Delivered,1496.32
18375,xpressbees,electronics,ev bike,two day,west,hot,261.2,29.61,Delivered,1394.83
18376,shadowfax,cosmetics,scooter,same day,central,foggy,148,25.7,Delivered,917.1
18377,dhl,pharmacy,ev van,standard,west,cold,175.3,18.83,Delivered,932.99
18378,xpressbees,automobile parts,ev bike,same day,east,rainy,108.5,4.13,Delayed,654.89
18379,fedex,furniture,scooter,same day,central,stormy,263.2,43.53,Delayed,1546.59
18380,shadowfax,furniture,ev bike,same day,central,stormy,266.6,8.43,Delayed,1458.29
18381,shadowfax,pharmacy,scooter,express,south,clear,187,27,Delivered,1066
18382,fedex,clothing,truck,express,central,clear,36.9,45.35,Delivered,370.55
18383,blue dart,cosmetics,truck,two day,central,rainy,155.2,5.52,Delivered,792.56
18384,ekart,furniture,ev bike,two day,north,foggy,207,20.28,Delivered,1095.84
18385,ecom express,clothing,van,express,west,cold,280.1,6.07,Delayed,1468.71
18386,fedex,fragile items,van,same day,north,hot,280.2,36.33,Delivered,1609.99
18387,shadowfax,documents,van,two day,east,rainy,234.2,32.47,Delivered,1268.41
18388,ekart,fragile items,ev van,same day,central,stormy,4.8,19.57,Delivered,182.71
18389,xpressbees,documents,ev van,same day,central,clear,123.3,39.47,Delivered,834.91
18390,fedex,furniture,scooter,two day,east,cold,280.1,48.59,Delivered,1546.27
18391,blue dart,groceries,bike,same day,east,hot,113.6,35.51,Delivered,774.53
18392,blue dart,cosmetics,ev van,standard,central,rainy,182,48.68,Delivered,1056.04
18393,dhl,clothing,scooter,express,north,hot,249.8,22.05,Delivered,1365.15
18394,shadowfax,documents,scooter,same day,west,clear,61.4,17.35,Delivered,459.05
18395,ekart,clothing,bike,two day,south,rainy,59.9,10.1,Delivered,329.8
18396,ekart,documents,bike,two day,west,stormy,277.6,36.25,Delivered,1496.75
18397,ekart,furniture,bike,standard,north,stormy,251.3,47.97,Delivered,1400.41
18398,ekart,pharmacy,truck,standard,east,rainy,131.4,18.42,Delivered,712.26
18399,xpressbees,fragile items,truck,standard,west,stormy,275.3,17.61,Delivered,1429.33
18400,fedex,groceries,bike,standard,west,clear,169.3,4.36,Delivered,859.58
18401,fedex,groceries,truck,express,west,clear,66.4,42.5,Delivered,509.5
18402,blue dart,clothing,scooter,express,central,clear,106.6,14.11,Delayed,625.33
18403,fedex,electronics,truck,same day,south,hot,244.5,2.37,Delayed,1329.61
18404,ecom express,cosmetics,ev bike,express,west,stormy,164.7,21.58,Delayed,938.24
18405,xpressbees,pharmacy,van,express,central,rainy,8.8,23.93,Delayed,165.79
18406,fedex,furniture,scooter,two day,central,foggy,153.6,39.8,Delivered,887.4
18407,ekart,groceries,ev van,two day,south,hot,5,36.23,Delivered,133.69
18408,dhl,furniture,ev bike,two day,south,rainy,50.4,41.7,Delivered,377.1
18409,delhivery,fragile items,ev van,two day,east,rainy,196.3,36.82,Delivered,1091.96
18410,delhivery,clothing,bike,standard,central,foggy,187.2,2.74,Delivered,944.22
18411,xpressbees,furniture,scooter,same day,central,rainy,163,39.87,Delayed,1034.61
18412,amazon logistics,documents,van,express,east,hot,186.4,33.87,Delivered,1083.61
18413,ecom express,electronics,scooter,same day,west,cold,124.4,31.25,Delivered,815.75
18414,shadowfax,cosmetics,van,two day,north,rainy,3.6,31.55,Delivered,109.15
